year,agency,comment,has_comment,source_pdf,source_url
2023,Concordia Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Cool Valley Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Cooper County Sheriff's Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Cottleville Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Crane Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Crawford County Sheriff's Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Crestwood Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Creve Coeur Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Crocker Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Crystal City Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Dallas County Sheriff's Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Dardenne Prairie Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Daviess County Sheriff's Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,DeKalb County Sheriff's Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,DeSoto Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Dent County Sheriff's Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Des Peres Police Dept,"In regards to the 2023 Vehicle Stops Report, I wish to provide the following information to help the reader better understand the data as it relates to the City of Des Peres. The residential demographics of Des Peres is not reflective of the motoring public demographics within the city limits. The City of Des Peres is the crossroads for two of the busiest highways in St. Louis County, Interstate 270 and Manchester Rd (Highway 100). In addition, our community is a major retail hub serving people throughout the region, vastly increasing our population day to day. Determining the racial makeup of the motoring public in Des Peres is very complex, thus the true relevant data would be the comparison of traffic stops with the racial diversity of the St. Louis County population in general. Our department does not engage in discriminatory practices, and the department, and city, would not tolerate it if it were to occur. Any reference to the contrary due to the data compiled in the current manner for the Attorney General's report is unwarranted and erroneous.",True,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Desloge Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Dexter Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Diamond Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Dixon Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Doniphan Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Doolittle Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Douglas County Sheriff's Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Drexel Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Dunklin County Sheriff's Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Duquesne Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Edgar Springs Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Edgerton Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Edina Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Edmundson Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,El Dorado Springs Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Eldon Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Ellisville Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Ellsinore Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Elsberry Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Eureka Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Excelsior Springs Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Exeter Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Fair Play Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Fayette Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Ferguson Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Festus Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Flordell Hills Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Florissant Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Fordland Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Foristell Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Forsyth Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Franklin County Sheriff's Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Fredericktown Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Frontenac Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Fulton Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Galena Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Garden City Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Gasconade County Sheriff's Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Gentry County Sheriff's Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Gerald Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Gideon Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Gladstone Dept of Public Safety,"Gladstone is considered an “inner tier” suburb in the Kansas City Metropolitan Statistical Area. It is completely surrounded by Kansas City, MO, a densely populated urban center with significantly different demographics than Gladstone. Kansas City's white population is approximately 59% as opposed to Gladstone's ge¿79% white population. While Gladstone is primarily residential, it does have vibrant and active retail areas. These retail districts include big box stores such as Walmart and Home Depot in addition to grocery stores and other retail businesses. Because of these districts and the overall location of Gladstone, there are multiple thoroughfares and arterial roads with mass transit running through the city. These roads are used by many residents of surrounding municipalities to connect to the multiple state and interstate highways that run just outside of Gladstone's city limits in addition to patronizing our businesses. When viewed from that context, it appears that at any one time, the majority of people operating vehicles inside the corporate city limits of Gladstone are not its residents. As demonstrated by submitted statistics, approximately 78% of the stops conducted by our officers are on vehicles operated by non-residents of the driving age population using your 2022 population statistic. Since the numbers clearly show the vast majority of individuals contacted by Gladstone officers during vehicle stops are not residents, comparing the demographics of these drivers to the demographics of Gladstone's residents will result in flawed conclusions. Finally, as a CALEA nationally accredited organization, the Gladstone Police Department is continuously providing training to its members on such topics as bias-based policing and legal updates to ensure a well-trained, professional police force utilizing best practices in our profession.",True,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Glendale Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Goodman Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Gower Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Grain Valley Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Granby Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Grandview Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Greene County Sheriff's Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Greenfield Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Greenwood Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Grundy County Sheriff's Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Hallsville Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Hamilton Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Hannibal Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Hardin Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Harrison County Sheriff's Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
2023,Harrisonville Police Dept,,False,VSR_agency_comments_2023.pdf,https://ago.mo.gov/wp-content/uploads/VSRagencynotes2023.pdf
