Agency,Region,Year,Stops,Indexed
Johnson County Sheriff's Dept,KC Metro,2015,901,85.4
Johnson County Sheriff's Dept,KC Metro,2016,977,92.6
Johnson County Sheriff's Dept,KC Metro,2017,1012,95.9
Johnson County Sheriff's Dept,KC Metro,2018,1154,109.4
Johnson County Sheriff's Dept,KC Metro,2020,1034,98.0
Johnson County Sheriff's Dept,KC Metro,2021,2421,229.5
Johnson County Sheriff's Dept,KC Metro,2022,1444,136.9
Johnson County Sheriff's Dept,KC Metro,2023,1749,165.8
Johnson County Sheriff's Dept,KC Metro,2024,2665,252.6
Kansas City Police Dept,KC Metro,2014,71135,100.0
Kansas City Police Dept,KC Metro,2015,59820,84.1
Kansas City Police Dept,KC Metro,2016,51124,71.9
Kansas City Police Dept,KC Metro,2017,45037,63.3
Kansas City Police Dept,KC Metro,2018,44616,62.7
Kansas City Police Dept,KC Metro,2019,37772,53.1
Kansas City Police Dept,KC Metro,2020,35716,50.2
Kansas City Police Dept,KC Metro,2021,24782,34.8
Kansas City Police Dept,KC Metro,2022,13862,19.5
Kansas City Police Dept,KC Metro,2023,14660,20.6
Kansas City Police Dept,KC Metro,2024,21187,29.8
Kearney Police Dept,KC Metro,2014,1845,100.0
Kearney Police Dept,KC Metro,2015,1089,59.0
Kearney Police Dept,KC Metro,2016,1524,82.6
Kearney Police Dept,KC Metro,2017,1297,70.3
Kearney Police Dept,KC Metro,2018,1356,73.5
Kearney Police Dept,KC Metro,2019,1569,85.0
Kearney Police Dept,KC Metro,2020,1510,81.8
Kearney Police Dept,KC Metro,2021,1166,63.2
Kearney Police Dept,KC Metro,2022,1061,57.5
Kearney Police Dept,KC Metro,2023,1690,91.6
Kearney Police Dept,KC Metro,2024,2734,148.2
Knob Noster Police Dept,KC Metro,2014,376,100.0
Knob Noster Police Dept,KC Metro,2015,470,125.0
Knob Noster Police Dept,KC Metro,2016,330,87.8
Knob Noster Police Dept,KC Metro,2017,488,129.8
Knob Noster Police Dept,KC Metro,2018,351,93.4
Knob Noster Police Dept,KC Metro,2019,432,114.9
Knob Noster Police Dept,KC Metro,2020,38,10.1
Knob Noster Police Dept,KC Metro,2021,442,117.6
Knob Noster Police Dept,KC Metro,2022,412,109.6
Knob Noster Police Dept,KC Metro,2024,720,191.5
Lafayette County Sheriff's Dept,KC Metro,2014,798,100.0
Lafayette County Sheriff's Dept,KC Metro,2015,1255,157.3
Lafayette County Sheriff's Dept,KC Metro,2016,1690,211.8
Lafayette County Sheriff's Dept,KC Metro,2017,3290,412.3
Lafayette County Sheriff's Dept,KC Metro,2018,1577,197.6
Lafayette County Sheriff's Dept,KC Metro,2019,1717,215.2
Lafayette County Sheriff's Dept,KC Metro,2020,1799,225.4
Lafayette County Sheriff's Dept,KC Metro,2021,2199,275.6
Lafayette County Sheriff's Dept,KC Metro,2022,2138,267.9
Lafayette County Sheriff's Dept,KC Metro,2023,2543,318.7
Lafayette County Sheriff's Dept,KC Metro,2024,2427,304.1
Lake Lotawana Police Dept,KC Metro,2014,920,100.0
Lake Lotawana Police Dept,KC Metro,2015,714,77.6
Lake Lotawana Police Dept,KC Metro,2016,441,47.9
Lake Lotawana Police Dept,KC Metro,2017,254,27.6
Lake Lotawana Police Dept,KC Metro,2018,345,37.5
Lake Lotawana Police Dept,KC Metro,2019,649,70.5
Lake Lotawana Police Dept,KC Metro,2020,973,105.8
Lake Lotawana Police Dept,KC Metro,2021,1530,166.3
Lake Lotawana Police Dept,KC Metro,2022,947,102.9
Lake Lotawana Police Dept,KC Metro,2023,1333,144.9
Lake Lotawana Police Dept,KC Metro,2024,1084,117.8
Lake Tapawingo Police Dept,KC Metro,2014,505,100.0
Lake Tapawingo Police Dept,KC Metro,2015,332,65.7
Lake Tapawingo Police Dept,KC Metro,2016,138,27.3
Lake Tapawingo Police Dept,KC Metro,2017,255,50.5
Lake Tapawingo Police Dept,KC Metro,2018,789,156.2
Lake Tapawingo Police Dept,KC Metro,2019,1006,199.2
Lake Tapawingo Police Dept,KC Metro,2020,650,128.7
Lake Tapawingo Police Dept,KC Metro,2021,624,123.6
Lake Tapawingo Police Dept,KC Metro,2022,477,94.5
Lake Tapawingo Police Dept,KC Metro,2023,310,61.4
Lake Tapawingo Police Dept,KC Metro,2024,153,30.3
Lee's Summit Police Dept,KC Metro,2014,13430,100.0
Lee's Summit Police Dept,KC Metro,2015,11722,87.3
Lee's Summit Police Dept,KC Metro,2016,13302,99.0
Lee's Summit Police Dept,KC Metro,2017,12362,92.0
Lee's Summit Police Dept,KC Metro,2018,12948,96.4
Lee's Summit Police Dept,KC Metro,2019,12624,94.0
Lee's Summit Police Dept,KC Metro,2020,7061,52.6
Lee's Summit Police Dept,KC Metro,2021,8772,65.3
Lee's Summit Police Dept,KC Metro,2022,14927,111.1
Lee's Summit Police Dept,KC Metro,2023,18030,134.3
Lee's Summit Police Dept,KC Metro,2024,17737,132.1
Lexington Police Dept,KC Metro,2014,340,100.0
Lexington Police Dept,KC Metro,2015,289,85.0
Lexington Police Dept,KC Metro,2016,315,92.6
Lexington Police Dept,KC Metro,2017,206,60.6
Lexington Police Dept,KC Metro,2018,291,85.6
Lexington Police Dept,KC Metro,2019,243,71.5
Lexington Police Dept,KC Metro,2020,649,190.9
Lexington Police Dept,KC Metro,2022,752,221.2
Lexington Police Dept,KC Metro,2024,403,118.5
Liberty Police Dept,KC Metro,2014,2947,100.0
Liberty Police Dept,KC Metro,2015,2686,91.1
Liberty Police Dept,KC Metro,2016,1859,63.1
Liberty Police Dept,KC Metro,2017,2054,69.7
Liberty Police Dept,KC Metro,2018,2892,98.1
Liberty Police Dept,KC Metro,2019,2682,91.0
Liberty Police Dept,KC Metro,2020,2027,68.8
Liberty Police Dept,KC Metro,2021,2154,73.1
Liberty Police Dept,KC Metro,2022,1848,62.7
Liberty Police Dept,KC Metro,2023,2848,96.6
Liberty Police Dept,KC Metro,2024,3053,103.6
Lone Jack Police Dept,KC Metro,2014,2274,100.0
Lone Jack Police Dept,KC Metro,2015,2218,97.5
Lone Jack Police Dept,KC Metro,2016,1851,81.4
Lone Jack Police Dept,KC Metro,2017,1909,83.9
Lone Jack Police Dept,KC Metro,2018,2311,101.6
Lone Jack Police Dept,KC Metro,2019,1984,87.2
Lone Jack Police Dept,KC Metro,2020,1555,68.4
Lone Jack Police Dept,KC Metro,2021,2253,99.1
Lone Jack Police Dept,KC Metro,2022,1743,76.6
Lone Jack Police Dept,KC Metro,2023,1477,65.0
Lone Jack Police Dept,KC Metro,2024,1354,59.5
Marshall Police Dept,KC Metro,2014,2159,100.0
Marshall Police Dept,KC Metro,2015,2370,109.8
Marshall Police Dept,KC Metro,2016,2787,129.1
Marshall Police Dept,KC Metro,2017,2042,94.6
Marshall Police Dept,KC Metro,2018,1941,89.9
Marshall Police Dept,KC Metro,2019,2747,127.2
Marshall Police Dept,KC Metro,2020,1978,91.6
Marshall Police Dept,KC Metro,2021,2117,98.1
Marshall Police Dept,KC Metro,2022,1820,84.3
Marshall Police Dept,KC Metro,2023,1484,68.7
Marshall Police Dept,KC Metro,2024,1410,65.3
North Kansas City Police Dept,KC Metro,2014,5237,100.0
North Kansas City Police Dept,KC Metro,2015,4350,83.1
North Kansas City Police Dept,KC Metro,2016,4010,76.6
North Kansas City Police Dept,KC Metro,2017,4592,87.7
North Kansas City Police Dept,KC Metro,2018,4082,77.9
North Kansas City Police Dept,KC Metro,2019,4554,87.0
North Kansas City Police Dept,KC Metro,2020,2992,57.1
North Kansas City Police Dept,KC Metro,2021,3452,65.9
North Kansas City Police Dept,KC Metro,2022,4067,77.7
North Kansas City Police Dept,KC Metro,2023,3913,74.7
North Kansas City Police Dept,KC Metro,2024,2674,51.1
Oak Grove Police Dept,KC Metro,2014,2511,100.0
Oak Grove Police Dept,KC Metro,2015,1510,60.1
Oak Grove Police Dept,KC Metro,2016,1051,41.9
Oak Grove Police Dept,KC Metro,2017,1173,46.7
Oak Grove Police Dept,KC Metro,2018,1031,41.1
Oak Grove Police Dept,KC Metro,2019,902,35.9
Oak Grove Police Dept,KC Metro,2020,384,15.3
Oak Grove Police Dept,KC Metro,2021,614,24.5
Oak Grove Police Dept,KC Metro,2022,610,24.3
Oak Grove Police Dept,KC Metro,2023,1055,42.0
Oak Grove Police Dept,KC Metro,2024,1139,45.4
Odessa Police Dept,KC Metro,2014,612,100.0
Odessa Police Dept,KC Metro,2015,958,156.5
Odessa Police Dept,KC Metro,2018,1716,280.4
Odessa Police Dept,KC Metro,2019,1858,303.6
Odessa Police Dept,KC Metro,2020,1736,283.7
Odessa Police Dept,KC Metro,2021,2340,382.4
Odessa Police Dept,KC Metro,2022,1910,312.1
Odessa Police Dept,KC Metro,2023,1912,312.4
Odessa Police Dept,KC Metro,2024,1482,242.2
Peculiar Police Dept,KC Metro,2014,1057,100.0
Peculiar Police Dept,KC Metro,2015,928,87.8
Peculiar Police Dept,KC Metro,2016,1112,105.2
Peculiar Police Dept,KC Metro,2017,1082,102.4
Peculiar Police Dept,KC Metro,2018,828,78.3
Peculiar Police Dept,KC Metro,2019,1298,122.8
Peculiar Police Dept,KC Metro,2020,1306,123.6
Peculiar Police Dept,KC Metro,2021,984,93.1
Peculiar Police Dept,KC Metro,2022,1588,150.2
Peculiar Police Dept,KC Metro,2023,1410,133.4
Peculiar Police Dept,KC Metro,2024,1749,165.5
Pettis County Sheriff's Dept,KC Metro,2014,736,100.0
Pettis County Sheriff's Dept,KC Metro,2015,1141,155.0
Pettis County Sheriff's Dept,KC Metro,2016,985,133.8
Pettis County Sheriff's Dept,KC Metro,2017,1267,172.1
Pettis County Sheriff's Dept,KC Metro,2018,999,135.7
Pettis County Sheriff's Dept,KC Metro,2019,1099,149.3
Pettis County Sheriff's Dept,KC Metro,2020,1186,161.1
Pettis County Sheriff's Dept,KC Metro,2021,1513,205.6
Pettis County Sheriff's Dept,KC Metro,2022,1940,263.6
Pettis County Sheriff's Dept,KC Metro,2023,1533,208.3
Pettis County Sheriff's Dept,KC Metro,2024,1620,220.1
Platte City Police Dept,KC Metro,2014,1897,100.0
Platte City Police Dept,KC Metro,2015,1300,68.5
Platte City Police Dept,KC Metro,2016,1359,71.6
Platte City Police Dept,KC Metro,2017,1364,71.9
Platte City Police Dept,KC Metro,2018,982,51.8
Platte City Police Dept,KC Metro,2019,919,48.4
Platte City Police Dept,KC Metro,2020,445,23.5
Platte City Police Dept,KC Metro,2021,484,25.5
Platte City Police Dept,KC Metro,2022,285,15.0
Platte City Police Dept,KC Metro,2023,572,30.2
Platte City Police Dept,KC Metro,2024,476,25.1
Platte County Sheriff's Dept,KC Metro,2014,7283,100.0
Platte County Sheriff's Dept,KC Metro,2015,9270,127.3
Platte County Sheriff's Dept,KC Metro,2016,9130,125.4
Platte County Sheriff's Dept,KC Metro,2017,10480,143.9
Platte County Sheriff's Dept,KC Metro,2018,11012,151.2
Platte County Sheriff's Dept,KC Metro,2019,11593,159.2
Platte County Sheriff's Dept,KC Metro,2020,8245,113.2
Platte County Sheriff's Dept,KC Metro,2021,10696,146.9
Platte County Sheriff's Dept,KC Metro,2022,8876,121.9
Platte County Sheriff's Dept,KC Metro,2023,5668,77.8
Platte County Sheriff's Dept,KC Metro,2024,7091,97.4
Pleasant Hill Police Dept,KC Metro,2014,1247,100.0
Pleasant Hill Police Dept,KC Metro,2015,1733,139.0
Pleasant Hill Police Dept,KC Metro,2016,1403,112.5
Pleasant Hill Police Dept,KC Metro,2017,1338,107.3
Pleasant Hill Police Dept,KC Metro,2018,1698,136.2
Pleasant Hill Police Dept,KC Metro,2019,2320,186.0
Pleasant Hill Police Dept,KC Metro,2020,1172,94.0
Pleasant Hill Police Dept,KC Metro,2021,1704,136.6
Pleasant Hill Police Dept,KC Metro,2022,1732,138.9
Pleasant Hill Police Dept,KC Metro,2023,1157,92.8
Pleasant Hill Police Dept,KC Metro,2024,1556,124.8
Pleasant Valley Police Dept,KC Metro,2014,3171,100.0
Pleasant Valley Police Dept,KC Metro,2015,3004,94.7
Pleasant Valley Police Dept,KC Metro,2016,2335,73.6
Pleasant Valley Police Dept,KC Metro,2017,2332,73.5
Pleasant Valley Police Dept,KC Metro,2018,2620,82.6
Pleasant Valley Police Dept,KC Metro,2019,2733,86.2
Pleasant Valley Police Dept,KC Metro,2020,1613,50.9
Pleasant Valley Police Dept,KC Metro,2021,1613,50.9
Pleasant Valley Police Dept,KC Metro,2022,1411,44.5
Pleasant Valley Police Dept,KC Metro,2023,1381,43.6
Pleasant Valley Police Dept,KC Metro,2024,1470,46.4
Randolph Police Dept,KC Metro,2014,600,100.0
Randolph Police Dept,KC Metro,2015,725,120.8
Ray County Sheriff's Dept,KC Metro,2014,418,100.0
Ray County Sheriff's Dept,KC Metro,2015,573,137.1
Ray County Sheriff's Dept,KC Metro,2016,459,109.8
Ray County Sheriff's Dept,KC Metro,2017,524,125.4
Ray County Sheriff's Dept,KC Metro,2018,438,104.8
Ray County Sheriff's Dept,KC Metro,2019,317,75.8
Ray County Sheriff's Dept,KC Metro,2020,441,105.5
Ray County Sheriff's Dept,KC Metro,2021,1255,300.2
Ray County Sheriff's Dept,KC Metro,2022,1890,452.2
Ray County Sheriff's Dept,KC Metro,2023,1763,421.8
Ray County Sheriff's Dept,KC Metro,2024,1048,250.7
Raymore Police Dept,KC Metro,2014,5380,100.0
Raymore Police Dept,KC Metro,2015,4112,76.4
Raymore Police Dept,KC Metro,2016,4532,84.2
Raymore Police Dept,KC Metro,2017,3930,73.0
Raymore Police Dept,KC Metro,2018,4001,74.4
Raymore Police Dept,KC Metro,2019,4871,90.5
Raymore Police Dept,KC Metro,2020,3133,58.2
Raymore Police Dept,KC Metro,2021,1999,37.2
Raymore Police Dept,KC Metro,2022,2754,51.2
Raymore Police Dept,KC Metro,2023,4143,77.0
Raymore Police Dept,KC Metro,2024,4556,84.7
Raytown Police Dept,KC Metro,2014,2991,100.0
Raytown Police Dept,KC Metro,2015,1719,57.5
Raytown Police Dept,KC Metro,2016,2089,69.8
Raytown Police Dept,KC Metro,2017,1331,44.5
Raytown Police Dept,KC Metro,2018,370,12.4
Raytown Police Dept,KC Metro,2019,737,24.6
Raytown Police Dept,KC Metro,2020,428,14.3
Raytown Police Dept,KC Metro,2021,516,17.3
Raytown Police Dept,KC Metro,2022,413,13.8
Raytown Police Dept,KC Metro,2023,299,10.0
Raytown Police Dept,KC Metro,2024,148,4.9
Rich Hill Police Dept,KC Metro,2014,234,100.0
Rich Hill Police Dept,KC Metro,2015,100,42.7
Rich Hill Police Dept,KC Metro,2016,144,61.5
Rich Hill Police Dept,KC Metro,2017,89,38.0
Rich Hill Police Dept,KC Metro,2018,61,26.1
Rich Hill Police Dept,KC Metro,2019,109,46.6
Rich Hill Police Dept,KC Metro,2020,81,34.6
Rich Hill Police Dept,KC Metro,2022,55,23.5
Rich Hill Police Dept,KC Metro,2023,17,7.3
Rich Hill Police Dept,KC Metro,2024,98,41.9
Richmond Police Dept,KC Metro,2014,1239,100.0
Richmond Police Dept,KC Metro,2015,1511,122.0
Richmond Police Dept,KC Metro,2016,1598,129.0
Richmond Police Dept,KC Metro,2017,1608,129.8
Richmond Police Dept,KC Metro,2018,1287,103.9
Richmond Police Dept,KC Metro,2019,1524,123.0
Richmond Police Dept,KC Metro,2020,890,71.8
Richmond Police Dept,KC Metro,2021,1114,89.9
Richmond Police Dept,KC Metro,2022,1315,106.1
Richmond Police Dept,KC Metro,2023,1255,101.3
Richmond Police Dept,KC Metro,2024,475,38.3
Riverside Dept of Public Safety,KC Metro,2014,2815,100.0
Riverside Dept of Public Safety,KC Metro,2015,2007,71.3
Riverside Dept of Public Safety,KC Metro,2016,2439,86.6
Saline County Sheriff's Dept,KC Metro,2014,363,100.0
Saline County Sheriff's Dept,KC Metro,2015,212,58.4
Saline County Sheriff's Dept,KC Metro,2016,515,141.9
Saline County Sheriff's Dept,KC Metro,2017,709,195.3
Saline County Sheriff's Dept,KC Metro,2018,265,73.0
Saline County Sheriff's Dept,KC Metro,2019,327,90.1
Saline County Sheriff's Dept,KC Metro,2020,420,115.7
Saline County Sheriff's Dept,KC Metro,2021,646,178.0
Saline County Sheriff's Dept,KC Metro,2022,639,176.0
Saline County Sheriff's Dept,KC Metro,2024,858,236.4
Sedalia Police Dept,KC Metro,2014,5944,100.0
Sedalia Police Dept,KC Metro,2015,4373,73.6
Sedalia Police Dept,KC Metro,2016,4671,78.6
Sedalia Police Dept,KC Metro,2017,5621,94.6
Sedalia Police Dept,KC Metro,2018,5515,92.8
Sedalia Police Dept,KC Metro,2019,5330,89.7
Sedalia Police Dept,KC Metro,2020,4029,67.8
Sedalia Police Dept,KC Metro,2021,7288,122.6
Sedalia Police Dept,KC Metro,2022,6084,102.4
Sedalia Police Dept,KC Metro,2023,4684,78.8
Sedalia Police Dept,KC Metro,2024,5533,93.1
Smithville Police Dept,KC Metro,2014,2084,100.0
Smithville Police Dept,KC Metro,2015,1846,88.6
Smithville Police Dept,KC Metro,2016,2244,107.7
Smithville Police Dept,KC Metro,2017,2765,132.7
Smithville Police Dept,KC Metro,2018,2681,128.6
Smithville Police Dept,KC Metro,2019,3143,150.8
Smithville Police Dept,KC Metro,2020,1990,95.5
Smithville Police Dept,KC Metro,2021,2069,99.3
Smithville Police Dept,KC Metro,2022,2740,131.5
Smithville Police Dept,KC Metro,2023,3353,160.9
Smithville Police Dept,KC Metro,2024,2436,116.9
Sugar Creek Police Dept,KC Metro,2014,777,100.0
Sugar Creek Police Dept,KC Metro,2015,1410,181.5
Sugar Creek Police Dept,KC Metro,2016,1066,137.2
Sugar Creek Police Dept,KC Metro,2017,1944,250.2
Sugar Creek Police Dept,KC Metro,2018,2646,340.5
Sugar Creek Police Dept,KC Metro,2019,2044,263.1
Sugar Creek Police Dept,KC Metro,2020,1511,194.5
Sugar Creek Police Dept,KC Metro,2021,933,120.1
Sugar Creek Police Dept,KC Metro,2022,1925,247.7
Sugar Creek Police Dept,KC Metro,2024,1460,187.9
Sweet Springs Police Dept,KC Metro,2014,227,100.0
Sweet Springs Police Dept,KC Metro,2015,387,170.5
Sweet Springs Police Dept,KC Metro,2016,195,85.9
Sweet Springs Police Dept,KC Metro,2017,384,169.2
Sweet Springs Police Dept,KC Metro,2018,289,127.3
Sweet Springs Police Dept,KC Metro,2019,131,57.7
Sweet Springs Police Dept,KC Metro,2020,73,32.2
Sweet Springs Police Dept,KC Metro,2021,72,31.7
Sweet Springs Police Dept,KC Metro,2022,104,45.8
Sweet Springs Police Dept,KC Metro,2023,163,71.8
Sweet Springs Police Dept,KC Metro,2024,262,115.4
Warrensburg Police Dept,KC Metro,2014,602,100.0
Warrensburg Police Dept,KC Metro,2015,1037,172.3
Warrensburg Police Dept,KC Metro,2016,2477,411.5
Warrensburg Police Dept,KC Metro,2017,2124,352.8
Warrensburg Police Dept,KC Metro,2018,1431,237.7
Warrensburg Police Dept,KC Metro,2019,2186,363.1
Warrensburg Police Dept,KC Metro,2020,910,151.2
Warrensburg Police Dept,KC Metro,2021,1327,220.4
Warrensburg Police Dept,KC Metro,2022,1577,262.0
Warrensburg Police Dept,KC Metro,2023,1961,325.7
Warrensburg Police Dept,KC Metro,2024,1644,273.1
Weatherby Lake Police Dept,KC Metro,2014,605,100.0
Weatherby Lake Police Dept,KC Metro,2015,553,91.4
Weatherby Lake Police Dept,KC Metro,2016,458,75.7
Weatherby Lake Police Dept,KC Metro,2017,457,75.5
Weatherby Lake Police Dept,KC Metro,2018,559,92.4
Weatherby Lake Police Dept,KC Metro,2019,594,98.2
Weatherby Lake Police Dept,KC Metro,2020,287,47.4
Weatherby Lake Police Dept,KC Metro,2021,245,40.5
Weatherby Lake Police Dept,KC Metro,2022,375,62.0
Weatherby Lake Police Dept,KC Metro,2023,560,92.6
Weatherby Lake Police Dept,KC Metro,2024,525,86.8
Weston Police Dept,KC Metro,2014,430,100.0
Weston Police Dept,KC Metro,2015,424,98.6
Weston Police Dept,KC Metro,2016,298,69.3
Weston Police Dept,KC Metro,2017,804,187.0
Weston Police Dept,KC Metro,2018,797,185.3
Weston Police Dept,KC Metro,2019,671,156.0
Weston Police Dept,KC Metro,2020,461,107.2
Weston Police Dept,KC Metro,2021,821,190.9
Weston Police Dept,KC Metro,2022,758,176.3
Weston Police Dept,KC Metro,2023,176,40.9
Weston Police Dept,KC Metro,2024,228,53.0
Adair County Sheriff's Dept,Northeast,2014,554,100.0
Adair County Sheriff's Dept,Northeast,2015,669,120.8
Adair County Sheriff's Dept,Northeast,2016,686,123.8
Adair County Sheriff's Dept,Northeast,2017,711,128.3
Adair County Sheriff's Dept,Northeast,2018,622,112.3
