Agency,Region,Year,Stops,Indexed
Ballwin Police Dept,STL Metro,2020,382,107.6
Ballwin Police Dept,STL Metro,2021,705,198.6
Ballwin Police Dept,STL Metro,2022,734,206.8
Ballwin Police Dept,STL Metro,2023,725,204.2
Ballwin Police Dept,STL Metro,2024,684,192.7
Bel-Ridge Police Dept,STL Metro,2014,797,100.0
Bel-Ridge Police Dept,STL Metro,2015,799,100.3
Bel-Ridge Police Dept,STL Metro,2016,917,115.1
Bel-Ridge Police Dept,STL Metro,2017,834,104.6
Bel-Ridge Police Dept,STL Metro,2018,2244,281.6
Bel-Ridge Police Dept,STL Metro,2019,1241,155.7
Bel-Ridge Police Dept,STL Metro,2020,231,29.0
Bel-Ridge Police Dept,STL Metro,2022,188,23.6
Bel-Ridge Police Dept,STL Metro,2023,404,50.7
Bel-Ridge Police Dept,STL Metro,2024,416,52.2
Bella Villa Police Dept,STL Metro,2014,429,100.0
Bella Villa Police Dept,STL Metro,2015,353,82.3
Bella Villa Police Dept,STL Metro,2016,357,83.2
Bella Villa Police Dept,STL Metro,2017,353,82.3
Bella Villa Police Dept,STL Metro,2018,486,113.3
Bella Villa Police Dept,STL Metro,2019,450,104.9
Bella Villa Police Dept,STL Metro,2020,478,111.4
Bella Villa Police Dept,STL Metro,2021,190,44.3
Bella Villa Police Dept,STL Metro,2022,108,25.2
Bella Villa Police Dept,STL Metro,2023,140,32.6
Berkeley Police Dept,STL Metro,2014,2539,100.0
Berkeley Police Dept,STL Metro,2015,891,35.1
Berkeley Police Dept,STL Metro,2016,1127,44.4
Berkeley Police Dept,STL Metro,2017,219,8.6
Berkeley Police Dept,STL Metro,2018,1458,57.4
Berkeley Police Dept,STL Metro,2019,1453,57.2
Berkeley Police Dept,STL Metro,2020,1253,49.4
Berkeley Police Dept,STL Metro,2021,842,33.2
Berkeley Police Dept,STL Metro,2022,985,38.8
Berkeley Police Dept,STL Metro,2024,1673,65.9
Breckenridge Hills Police Dept,STL Metro,2014,1055,100.0
Breckenridge Hills Police Dept,STL Metro,2015,998,94.6
Breckenridge Hills Police Dept,STL Metro,2016,1085,102.8
Breckenridge Hills Police Dept,STL Metro,2017,711,67.4
Breckenridge Hills Police Dept,STL Metro,2019,1310,124.2
Breckenridge Hills Police Dept,STL Metro,2022,998,94.6
Breckenridge Hills Police Dept,STL Metro,2023,969,91.8
Breckenridge Hills Police Dept,STL Metro,2024,1072,101.6
Bridgeton Police Dept,STL Metro,2014,1800,100.0
Bridgeton Police Dept,STL Metro,2015,1466,81.4
Bridgeton Police Dept,STL Metro,2016,1752,97.3
Bridgeton Police Dept,STL Metro,2017,2321,128.9
Bridgeton Police Dept,STL Metro,2018,2135,118.6
Bridgeton Police Dept,STL Metro,2019,1504,83.6
Bridgeton Police Dept,STL Metro,2020,1067,59.3
Bridgeton Police Dept,STL Metro,2021,1678,93.2
Bridgeton Police Dept,STL Metro,2022,999,55.5
Bridgeton Police Dept,STL Metro,2023,1223,67.9
Bridgeton Police Dept,STL Metro,2024,2242,124.6
Calverton Park Police Dept,STL Metro,2014,2630,100.0
Calverton Park Police Dept,STL Metro,2015,2728,103.7
Calverton Park Police Dept,STL Metro,2016,3755,142.8
Calverton Park Police Dept,STL Metro,2017,3055,116.2
Calverton Park Police Dept,STL Metro,2018,2888,109.8
Calverton Park Police Dept,STL Metro,2019,2243,85.3
Calverton Park Police Dept,STL Metro,2020,1416,53.8
Calverton Park Police Dept,STL Metro,2021,1136,43.2
Calverton Park Police Dept,STL Metro,2022,1508,57.3
Calverton Park Police Dept,STL Metro,2023,1403,53.3
Charlack Police Dept,STL Metro,2014,1453,100.0
Charlack Police Dept,STL Metro,2015,1185,81.6
Chesterfield Police Dept,STL Metro,2014,1294,100.0
Chesterfield Police Dept,STL Metro,2015,967,74.7
Chesterfield Police Dept,STL Metro,2016,1418,109.6
Chesterfield Police Dept,STL Metro,2017,1450,112.1
Chesterfield Police Dept,STL Metro,2018,2109,163.0
Chesterfield Police Dept,STL Metro,2019,2323,179.5
Chesterfield Police Dept,STL Metro,2020,1819,140.6
Chesterfield Police Dept,STL Metro,2021,1837,142.0
Chesterfield Police Dept,STL Metro,2022,3180,245.7
Chesterfield Police Dept,STL Metro,2023,2810,217.2
Chesterfield Police Dept,STL Metro,2024,3146,243.1
Clayton Police Dept,STL Metro,2014,1593,100.0
Clayton Police Dept,STL Metro,2015,1480,92.9
Clayton Police Dept,STL Metro,2016,1134,71.2
Clayton Police Dept,STL Metro,2017,1120,70.3
Clayton Police Dept,STL Metro,2018,1236,77.6
Clayton Police Dept,STL Metro,2019,867,54.4
Clayton Police Dept,STL Metro,2020,718,45.1
Clayton Police Dept,STL Metro,2021,1432,89.9
Clayton Police Dept,STL Metro,2022,1654,103.8
Clayton Police Dept,STL Metro,2023,1636,102.7
Clayton Police Dept,STL Metro,2024,1849,116.1
Country Club Hills Police Dept,STL Metro,2014,1242,100.0
Country Club Hills Police Dept,STL Metro,2016,210,16.9
Country Club Hills Police Dept,STL Metro,2017,59,4.8
Country Club Hills Police Dept,STL Metro,2018,348,28.0
Country Club Hills Police Dept,STL Metro,2019,211,17.0
Country Club Hills Police Dept,STL Metro,2020,19,1.5
Country Club Hills Police Dept,STL Metro,2021,26,2.1
Country Club Hills Police Dept,STL Metro,2024,46,3.7
Crestwood Police Dept,STL Metro,2014,194,100.0
Crestwood Police Dept,STL Metro,2015,301,155.2
Crestwood Police Dept,STL Metro,2016,332,171.1
Crestwood Police Dept,STL Metro,2017,304,156.7
Crestwood Police Dept,STL Metro,2018,355,183.0
Crestwood Police Dept,STL Metro,2019,458,236.1
Crestwood Police Dept,STL Metro,2020,157,80.9
Crestwood Police Dept,STL Metro,2021,370,190.7
Crestwood Police Dept,STL Metro,2022,133,68.6
Crestwood Police Dept,STL Metro,2023,280,144.3
Crestwood Police Dept,STL Metro,2024,260,134.0
Creve Coeur Police Dept,STL Metro,2014,1651,100.0
Creve Coeur Police Dept,STL Metro,2015,1356,82.1
Creve Coeur Police Dept,STL Metro,2016,1208,73.2
Creve Coeur Police Dept,STL Metro,2017,1066,64.6
Creve Coeur Police Dept,STL Metro,2018,1278,77.4
Creve Coeur Police Dept,STL Metro,2019,1810,109.6
Creve Coeur Police Dept,STL Metro,2020,1622,98.2
Creve Coeur Police Dept,STL Metro,2021,1414,85.6
Creve Coeur Police Dept,STL Metro,2022,1504,91.1
Creve Coeur Police Dept,STL Metro,2023,2241,135.7
Creve Coeur Police Dept,STL Metro,2024,2208,133.7
Crystal City Police Dept,STL Metro,2014,126,100.0
Crystal City Police Dept,STL Metro,2015,135,107.1
Crystal City Police Dept,STL Metro,2016,181,143.7
Crystal City Police Dept,STL Metro,2017,198,157.1
Crystal City Police Dept,STL Metro,2018,245,194.4
Crystal City Police Dept,STL Metro,2019,144,114.3
Crystal City Police Dept,STL Metro,2020,92,73.0
Crystal City Police Dept,STL Metro,2021,107,84.9
Crystal City Police Dept,STL Metro,2022,136,107.9
Crystal City Police Dept,STL Metro,2023,198,157.1
Crystal City Police Dept,STL Metro,2024,211,167.5
Des Peres Police Dept,STL Metro,2014,176,100.0
Des Peres Police Dept,STL Metro,2015,125,71.0
Des Peres Police Dept,STL Metro,2016,51,29.0
Des Peres Police Dept,STL Metro,2017,84,47.7
Des Peres Police Dept,STL Metro,2018,108,61.4
Des Peres Police Dept,STL Metro,2019,159,90.3
Des Peres Police Dept,STL Metro,2020,138,78.4
Des Peres Police Dept,STL Metro,2021,129,73.3
Des Peres Police Dept,STL Metro,2022,177,100.6
Des Peres Police Dept,STL Metro,2023,249,141.5
Desloge Police Dept,STL Metro,2014,20,100.0
Desloge Police Dept,STL Metro,2015,13,65.0
Desloge Police Dept,STL Metro,2016,14,70.0
Desloge Police Dept,STL Metro,2017,9,45.0
Desloge Police Dept,STL Metro,2018,6,30.0
Desloge Police Dept,STL Metro,2019,28,140.0
Desloge Police Dept,STL Metro,2020,7,35.0
Desloge Police Dept,STL Metro,2021,9,45.0
Desloge Police Dept,STL Metro,2022,25,125.0
Desloge Police Dept,STL Metro,2023,21,105.0
Desloge Police Dept,STL Metro,2024,26,130.0
Edmundson Police Dept,STL Metro,2014,985,100.0
Edmundson Police Dept,STL Metro,2015,541,54.9
Edmundson Police Dept,STL Metro,2016,761,77.3
Edmundson Police Dept,STL Metro,2017,857,87.0
Edmundson Police Dept,STL Metro,2018,646,65.6
Edmundson Police Dept,STL Metro,2019,721,73.2
Edmundson Police Dept,STL Metro,2020,936,95.0
Edmundson Police Dept,STL Metro,2021,850,86.3
Edmundson Police Dept,STL Metro,2022,898,91.2
Edmundson Police Dept,STL Metro,2023,1139,115.6
Edmundson Police Dept,STL Metro,2024,0,0.0
Elsberry Police Dept,STL Metro,2014,38,100.0
Elsberry Police Dept,STL Metro,2015,65,171.1
Elsberry Police Dept,STL Metro,2016,47,123.7
Elsberry Police Dept,STL Metro,2017,24,63.2
Elsberry Police Dept,STL Metro,2018,26,68.4
Elsberry Police Dept,STL Metro,2019,18,47.4
Elsberry Police Dept,STL Metro,2020,27,71.1
Elsberry Police Dept,STL Metro,2022,4,10.5
Elsberry Police Dept,STL Metro,2023,2,5.3
Eureka Police Dept,STL Metro,2014,34,100.0
Eureka Police Dept,STL Metro,2015,70,205.9
Eureka Police Dept,STL Metro,2016,67,197.1
Eureka Police Dept,STL Metro,2017,82,241.2
Eureka Police Dept,STL Metro,2018,73,214.7
Eureka Police Dept,STL Metro,2019,80,235.3
Eureka Police Dept,STL Metro,2020,42,123.5
Eureka Police Dept,STL Metro,2021,89,261.8
Eureka Police Dept,STL Metro,2022,222,652.9
Eureka Police Dept,STL Metro,2023,179,526.5
Eureka Police Dept,STL Metro,2024,192,564.7
Farmington Police Dept,STL Metro,2014,60,100.0
Farmington Police Dept,STL Metro,2015,98,163.3
Farmington Police Dept,STL Metro,2016,102,170.0
Farmington Police Dept,STL Metro,2017,110,183.3
Farmington Police Dept,STL Metro,2018,134,223.3
Farmington Police Dept,STL Metro,2019,135,225.0
Farmington Police Dept,STL Metro,2020,141,235.0
Farmington Police Dept,STL Metro,2021,180,300.0
Farmington Police Dept,STL Metro,2022,174,290.0
Farmington Police Dept,STL Metro,2024,118,196.7
Ferguson Police Dept,STL Metro,2014,3756,100.0
Ferguson Police Dept,STL Metro,2015,1055,28.1
Ferguson Police Dept,STL Metro,2016,1087,28.9
Ferguson Police Dept,STL Metro,2017,1213,32.3
Ferguson Police Dept,STL Metro,2018,1914,51.0
Ferguson Police Dept,STL Metro,2019,1918,51.1
Ferguson Police Dept,STL Metro,2020,430,11.4
Ferguson Police Dept,STL Metro,2022,506,13.5
Ferguson Police Dept,STL Metro,2023,1431,38.1
Ferguson Police Dept,STL Metro,2024,1265,33.7
Festus Police Dept,STL Metro,2014,153,100.0
Festus Police Dept,STL Metro,2015,193,126.1
Festus Police Dept,STL Metro,2016,253,165.4
Festus Police Dept,STL Metro,2017,130,85.0
Festus Police Dept,STL Metro,2018,95,62.1
Festus Police Dept,STL Metro,2019,94,61.4
Festus Police Dept,STL Metro,2020,125,81.7
Festus Police Dept,STL Metro,2021,102,66.7
Festus Police Dept,STL Metro,2022,217,141.8
Festus Police Dept,STL Metro,2023,136,88.9
Festus Police Dept,STL Metro,2024,168,109.8
Florissant Police Dept,STL Metro,2014,6276,100.0
Florissant Police Dept,STL Metro,2015,5240,83.5
Florissant Police Dept,STL Metro,2016,5111,81.4
Florissant Police Dept,STL Metro,2017,9505,151.4
Florissant Police Dept,STL Metro,2018,9831,156.6
Florissant Police Dept,STL Metro,2019,9946,158.5
Florissant Police Dept,STL Metro,2020,7676,122.3
Florissant Police Dept,STL Metro,2021,11429,182.1
Florissant Police Dept,STL Metro,2022,9122,145.3
Florissant Police Dept,STL Metro,2023,8258,131.6
Foristell Police Dept,STL Metro,2014,516,100.0
Foristell Police Dept,STL Metro,2015,369,71.5
Foristell Police Dept,STL Metro,2016,386,74.8
Foristell Police Dept,STL Metro,2017,350,67.8
Foristell Police Dept,STL Metro,2018,287,55.6
Foristell Police Dept,STL Metro,2019,231,44.8
Foristell Police Dept,STL Metro,2020,178,34.5
Foristell Police Dept,STL Metro,2021,187,36.2
Foristell Police Dept,STL Metro,2022,212,41.1
Foristell Police Dept,STL Metro,2023,207,40.1
Foristell Police Dept,STL Metro,2024,234,45.3
Franklin County Sheriff's Dept,STL Metro,2014,163,100.0
Franklin County Sheriff's Dept,STL Metro,2015,152,93.3
Franklin County Sheriff's Dept,STL Metro,2016,177,108.6
Franklin County Sheriff's Dept,STL Metro,2017,318,195.1
Franklin County Sheriff's Dept,STL Metro,2018,512,314.1
Franklin County Sheriff's Dept,STL Metro,2019,397,243.6
Franklin County Sheriff's Dept,STL Metro,2020,385,236.2
Franklin County Sheriff's Dept,STL Metro,2021,385,236.2
Franklin County Sheriff's Dept,STL Metro,2022,345,211.7
Franklin County Sheriff's Dept,STL Metro,2023,254,155.8
Franklin County Sheriff's Dept,STL Metro,2024,381,233.7
Frontenac Police Dept,STL Metro,2014,469,100.0
Frontenac Police Dept,STL Metro,2015,203,43.3
Frontenac Police Dept,STL Metro,2016,191,40.7
Frontenac Police Dept,STL Metro,2017,401,85.5
Frontenac Police Dept,STL Metro,2018,488,104.1
Frontenac Police Dept,STL Metro,2019,380,81.0
Frontenac Police Dept,STL Metro,2020,255,54.4
Frontenac Police Dept,STL Metro,2021,497,106.0
Frontenac Police Dept,STL Metro,2022,760,162.0
Frontenac Police Dept,STL Metro,2023,503,107.2
Glendale Police Dept,STL Metro,2014,214,100.0
Glendale Police Dept,STL Metro,2015,213,99.5
Glendale Police Dept,STL Metro,2016,147,68.7
Glendale Police Dept,STL Metro,2017,233,108.9
Glendale Police Dept,STL Metro,2018,200,93.5
Glendale Police Dept,STL Metro,2019,171,79.9
Glendale Police Dept,STL Metro,2020,112,52.3
Glendale Police Dept,STL Metro,2021,101,47.2
Glendale Police Dept,STL Metro,2022,119,55.6
Glendale Police Dept,STL Metro,2023,185,86.4
Glendale Police Dept,STL Metro,2024,138,64.5
Hazelwood Police Dept,STL Metro,2014,6811,100.0
Hazelwood Police Dept,STL Metro,2015,5207,76.4
Hazelwood Police Dept,STL Metro,2016,5600,82.2
Hazelwood Police Dept,STL Metro,2017,7843,115.2
Hazelwood Police Dept,STL Metro,2018,10801,158.6
Hazelwood Police Dept,STL Metro,2019,11261,165.3
Hazelwood Police Dept,STL Metro,2020,7180,105.4
Hazelwood Police Dept,STL Metro,2021,8202,120.4
Hazelwood Police Dept,STL Metro,2022,7681,112.8
Hazelwood Police Dept,STL Metro,2023,8362,122.8
Hazelwood Police Dept,STL Metro,2024,7608,111.7
Herculaneum Police Dept,STL Metro,2014,52,100.0
Herculaneum Police Dept,STL Metro,2015,57,109.6
Herculaneum Police Dept,STL Metro,2016,81,155.8
Herculaneum Police Dept,STL Metro,2017,51,98.1
Herculaneum Police Dept,STL Metro,2018,37,71.2
Herculaneum Police Dept,STL Metro,2019,71,136.5
Herculaneum Police Dept,STL Metro,2020,107,205.8
Herculaneum Police Dept,STL Metro,2021,91,175.0
Herculaneum Police Dept,STL Metro,2022,60,115.4
Herculaneum Police Dept,STL Metro,2023,148,284.6
Herculaneum Police Dept,STL Metro,2024,190,365.4
Jefferson County Sheriff's Dept,STL Metro,2014,242,100.0
Jefferson County Sheriff's Dept,STL Metro,2015,195,80.6
Jefferson County Sheriff's Dept,STL Metro,2016,296,122.3
Jefferson County Sheriff's Dept,STL Metro,2017,278,114.9
Jefferson County Sheriff's Dept,STL Metro,2018,376,155.4
Jefferson County Sheriff's Dept,STL Metro,2019,516,213.2
Jefferson County Sheriff's Dept,STL Metro,2020,480,198.3
Jefferson County Sheriff's Dept,STL Metro,2021,466,192.6
Jefferson County Sheriff's Dept,STL Metro,2022,642,265.3
Jefferson County Sheriff's Dept,STL Metro,2023,927,383.1
Jefferson County Sheriff's Dept,STL Metro,2024,780,322.3
Kinloch Police Dept,STL Metro,2014,2667,100.0
Kinloch Police Dept,STL Metro,2015,101,3.8
Kirkwood Police Dept,STL Metro,2014,964,100.0
Kirkwood Police Dept,STL Metro,2015,1007,104.5
Kirkwood Police Dept,STL Metro,2016,812,84.2
Kirkwood Police Dept,STL Metro,2017,794,82.4
Kirkwood Police Dept,STL Metro,2018,1434,148.8
Kirkwood Police Dept,STL Metro,2019,1111,115.2
Kirkwood Police Dept,STL Metro,2020,489,50.7
Kirkwood Police Dept,STL Metro,2021,475,49.3
Kirkwood Police Dept,STL Metro,2022,1026,106.4
Kirkwood Police Dept,STL Metro,2023,1094,113.5
Kirkwood Police Dept,STL Metro,2024,1117,115.9
Ladue Police Dept,STL Metro,2014,575,100.0
Ladue Police Dept,STL Metro,2015,321,55.8
Ladue Police Dept,STL Metro,2016,277,48.2
Ladue Police Dept,STL Metro,2017,281,48.9
Ladue Police Dept,STL Metro,2018,222,38.6
Ladue Police Dept,STL Metro,2019,208,36.2
Ladue Police Dept,STL Metro,2020,357,62.1
Ladue Police Dept,STL Metro,2021,344,59.8
Ladue Police Dept,STL Metro,2022,366,63.7
Ladue Police Dept,STL Metro,2023,388,67.5
Ladue Police Dept,STL Metro,2024,516,89.7
Lake St Louis Police Dept,STL Metro,2014,497,100.0
Lake St Louis Police Dept,STL Metro,2015,589,118.5
Lake St Louis Police Dept,STL Metro,2016,444,89.3
Lake St Louis Police Dept,STL Metro,2017,473,95.2
Lake St Louis Police Dept,STL Metro,2018,355,71.4
Lake St Louis Police Dept,STL Metro,2019,380,76.5
Lake St Louis Police Dept,STL Metro,2020,331,66.6
Lake St Louis Police Dept,STL Metro,2021,372,74.8
Lake St Louis Police Dept,STL Metro,2022,551,110.9
Lake St Louis Police Dept,STL Metro,2023,510,102.6
Lake St Louis Police Dept,STL Metro,2024,716,144.1
Lincoln County Sheriff's Dept,STL Metro,2014,94,100.0
Lincoln County Sheriff's Dept,STL Metro,2015,78,83.0
Lincoln County Sheriff's Dept,STL Metro,2016,195,207.4
Lincoln County Sheriff's Dept,STL Metro,2017,219,233.0
Lincoln County Sheriff's Dept,STL Metro,2018,274,291.5
Lincoln County Sheriff's Dept,STL Metro,2019,240,255.3
Lincoln County Sheriff's Dept,STL Metro,2020,114,121.3
Lincoln County Sheriff's Dept,STL Metro,2021,107,113.8
Lincoln County Sheriff's Dept,STL Metro,2022,284,302.1
Lincoln County Sheriff's Dept,STL Metro,2023,292,310.6
Manchester Police Dept,STL Metro,2014,262,100.0
Manchester Police Dept,STL Metro,2015,262,100.0
Manchester Police Dept,STL Metro,2016,235,89.7
Manchester Police Dept,STL Metro,2017,286,109.2
Manchester Police Dept,STL Metro,2018,302,115.3
Manchester Police Dept,STL Metro,2019,400,152.7
Manchester Police Dept,STL Metro,2020,264,100.8
Manchester Police Dept,STL Metro,2021,614,234.4
Manchester Police Dept,STL Metro,2022,540,206.1
Manchester Police Dept,STL Metro,2023,812,309.9
Manchester Police Dept,STL Metro,2024,699,266.8
Maplewood Police Dept,STL Metro,2014,1734,100.0
Maplewood Police Dept,STL Metro,2015,1277,73.6
Maplewood Police Dept,STL Metro,2016,791,45.6
Maplewood Police Dept,STL Metro,2017,895,51.6
Maplewood Police Dept,STL Metro,2018,722,41.6
Maplewood Police Dept,STL Metro,2019,1293,74.6
Maplewood Police Dept,STL Metro,2020,548,31.6
Maplewood Police Dept,STL Metro,2021,375,21.6
Maplewood Police Dept,STL Metro,2022,409,23.6
Maplewood Police Dept,STL Metro,2024,634,36.6
Maryland Heights Police Dept,STL Metro,2014,4161,100.0
Maryland Heights Police Dept,STL Metro,2015,4765,114.5
Maryland Heights Police Dept,STL Metro,2016,4193,100.8
Maryland Heights Police Dept,STL Metro,2017,3921,94.2
Maryland Heights Police Dept,STL Metro,2018,4631,111.3
Maryland Heights Police Dept,STL Metro,2019,3653,87.8
Maryland Heights Police Dept,STL Metro,2020,2601,62.5
Maryland Heights Police Dept,STL Metro,2021,3106,74.6
Maryland Heights Police Dept,STL Metro,2022,4097,98.5
Maryland Heights Police Dept,STL Metro,2023,5957,143.2
Maryland Heights Police Dept,STL Metro,2024,5807,139.6
Moline Acres Police Dept,STL Metro,2014,2544,100.0
Moline Acres Police Dept,STL Metro,2015,1578,62.0
Moline Acres Police Dept,STL Metro,2016,1991,78.3
Moline Acres Police Dept,STL Metro,2017,1473,57.9
Moline Acres Police Dept,STL Metro,2018,953,37.5
Moline Acres Police Dept,STL Metro,2019,1320,51.9
Moline Acres Police Dept,STL Metro,2020,1618,63.6
Moline Acres Police Dept,STL Metro,2021,909,35.7
Moline Acres Police Dept,STL Metro,2023,194,7.6
Normandy Police Dept,STL Metro,2014,2776,100.0
Normandy Police Dept,STL Metro,2015,2558,92.1
Normandy Police Dept,STL Metro,2016,2074,74.7
Normandy Police Dept,STL Metro,2017,3903,140.6
Normandy Police Dept,STL Metro,2018,3134,112.9
Normandy Police Dept,STL Metro,2019,2888,104.0
Normandy Police Dept,STL Metro,2020,965,34.8
Normandy Police Dept,STL Metro,2021,1194,43.0
Normandy Police Dept,STL Metro,2022,458,16.5
Normandy Police Dept,STL Metro,2023,1281,46.1
Normandy Police Dept,STL Metro,2024,1018,36.7
Northwoods Police Dept,STL Metro,2014,484,100.0
Northwoods Police Dept,STL Metro,2015,462,95.5
Northwoods Police Dept,STL Metro,2016,547,113.0
Northwoods Police Dept,STL Metro,2019,1218,251.7
Northwoods Police Dept,STL Metro,2020,260,53.7
Northwoods Police Dept,STL Metro,2021,473,97.7
Northwoods Police Dept,STL Metro,2022,518,107.0
Northwoods Police Dept,STL Metro,2023,560,115.7
Northwoods Police Dept,STL Metro,2024,704,145.5
O'Fallon Police Dept,STL Metro,2014,1554,100.0
O'Fallon Police Dept,STL Metro,2015,1869,120.3
O'Fallon Police Dept,STL Metro,2016,1856,119.4
O'Fallon Police Dept,STL Metro,2017,2290,147.4
O'Fallon Police Dept,STL Metro,2018,1972,126.9
O'Fallon Police Dept,STL Metro,2019,3729,240.0
O'Fallon Police Dept,STL Metro,2020,4576,294.5
O'Fallon Police Dept,STL Metro,2021,3134,201.7
O'Fallon Police Dept,STL Metro,2022,3426,220.5
O'Fallon Police Dept,STL Metro,2023,3775,242.9
O'Fallon Police Dept,STL Metro,2024,4755,306.0
Olivette Police Dept,STL Metro,2014,1248,100.0
Olivette Police Dept,STL Metro,2015,1229,98.5
Olivette Police Dept,STL Metro,2016,1283,102.8
Olivette Police Dept,STL Metro,2017,1215,97.4
Olivette Police Dept,STL Metro,2018,1182,94.7
Olivette Police Dept,STL Metro,2019,1108,88.8
Olivette Police Dept,STL Metro,2020,904,72.4
Olivette Police Dept,STL Metro,2021,752,60.3
Olivette Police Dept,STL Metro,2022,562,45.0
Olivette Police Dept,STL Metro,2023,823,65.9
Olivette Police Dept,STL Metro,2024,826,66.2
Overland Police Dept,STL Metro,2014,1596,100.0
Overland Police Dept,STL Metro,2015,1547,96.9
Overland Police Dept,STL Metro,2016,1040,65.2
Overland Police Dept,STL Metro,2017,898,56.3
Overland Police Dept,STL Metro,2018,1090,68.3
Overland Police Dept,STL Metro,2019,1443,90.4
Overland Police Dept,STL Metro,2020,802,50.3
Overland Police Dept,STL Metro,2021,994,62.3
Overland Police Dept,STL Metro,2022,1288,80.7
Overland Police Dept,STL Metro,2023,1309,82.0
Overland Police Dept,STL Metro,2024,689,43.2
Pacific Police Dept,STL Metro,2014,50,100.0
Pacific Police Dept,STL Metro,2015,39,78.0
Pacific Police Dept,STL Metro,2016,90,180.0
Pacific Police Dept,STL Metro,2017,81,162.0
Pacific Police Dept,STL Metro,2018,59,118.0
Pacific Police Dept,STL Metro,2019,8,16.0
Pacific Police Dept,STL Metro,2020,44,88.0
Pacific Police Dept,STL Metro,2021,75,150.0
Pacific Police Dept,STL Metro,2022,98,196.0
Pacific Police Dept,STL Metro,2023,101,202.0
Pacific Police Dept,STL Metro,2024,139,278.0
Pagedale Police Dept,STL Metro,2014,1114,100.0
Pagedale Police Dept,STL Metro,2015,595,53.4
Pagedale Police Dept,STL Metro,2016,751,67.4
Pagedale Police Dept,STL Metro,2017,1781,159.9
Pagedale Police Dept,STL Metro,2018,2019,181.2
Pagedale Police Dept,STL Metro,2019,2019,181.2
Pagedale Police Dept,STL Metro,2020,1008,90.5
Pagedale Police Dept,STL Metro,2021,983,88.2
Pagedale Police Dept,STL Metro,2022,556,49.9
Pagedale Police Dept,STL Metro,2023,1414,126.9
Pagedale Police Dept,STL Metro,2024,1419,127.4
Park Hills Police Dept,STL Metro,2014,22,100.0
Park Hills Police Dept,STL Metro,2015,28,127.3
Park Hills Police Dept,STL Metro,2016,36,163.6
Park Hills Police Dept,STL Metro,2017,22,100.0
Park Hills Police Dept,STL Metro,2018,20,90.9
Park Hills Police Dept,STL Metro,2019,27,122.7
Park Hills Police Dept,STL Metro,2020,31,140.9
Park Hills Police Dept,STL Metro,2021,39,177.3
Park Hills Police Dept,STL Metro,2022,48,218.2
Park Hills Police Dept,STL Metro,2023,55,250.0
Park Hills Police Dept,STL Metro,2024,48,218.2
Pine Lawn Police Dept,STL Metro,2014,3916,100.0
Pine Lawn Police Dept,STL Metro,2015,1761,45.0
Pine Lawn Police Dept,STL Metro,2022,831,21.2
Richmond Heights Police Dept,STL Metro,2014,1119,100.0
Richmond Heights Police Dept,STL Metro,2015,704,62.9
Richmond Heights Police Dept,STL Metro,2016,370,33.1
Richmond Heights Police Dept,STL Metro,2017,483,43.2
Richmond Heights Police Dept,STL Metro,2018,754,67.4
Richmond Heights Police Dept,STL Metro,2019,787,70.3
Richmond Heights Police Dept,STL Metro,2020,908,81.1
Richmond Heights Police Dept,STL Metro,2021,1437,128.4
Richmond Heights Police Dept,STL Metro,2022,2366,211.4
Richmond Heights Police Dept,STL Metro,2023,1923,171.8
Richmond Heights Police Dept,STL Metro,2024,2337,208.8
Rock Hill Police Dept,STL Metro,2014,779,100.0
Rock Hill Police Dept,STL Metro,2015,720,92.4
Rock Hill Police Dept,STL Metro,2016,740,95.0
Rock Hill Police Dept,STL Metro,2017,883,113.4
Rock Hill Police Dept,STL Metro,2018,508,65.2
Rock Hill Police Dept,STL Metro,2019,707,90.8
Rock Hill Police Dept,STL Metro,2020,490,62.9
Rock Hill Police Dept,STL Metro,2021,569,73.0
Rock Hill Police Dept,STL Metro,2022,216,27.7
Rock Hill Police Dept,STL Metro,2023,192,24.6
Rock Hill Police Dept,STL Metro,2024,376,48.3
Shrewsbury Police Dept,STL Metro,2014,620,100.0
Shrewsbury Police Dept,STL Metro,2015,563,90.8
Shrewsbury Police Dept,STL Metro,2016,670,108.1
Shrewsbury Police Dept,STL Metro,2017,837,135.0
Shrewsbury Police Dept,STL Metro,2018,870,140.3
Shrewsbury Police Dept,STL Metro,2019,872,140.6
Shrewsbury Police Dept,STL Metro,2020,756,121.9
Shrewsbury Police Dept,STL Metro,2021,357,57.6
Shrewsbury Police Dept,STL Metro,2022,420,67.7
Shrewsbury Police Dept,STL Metro,2023,502,81.0
St Ann Police Dept,STL Metro,2014,3672,100.0
St Ann Police Dept,STL Metro,2015,3298,89.8
St Ann Police Dept,STL Metro,2016,4593,125.1
St Ann Police Dept,STL Metro,2017,4101,111.7
St Ann Police Dept,STL Metro,2018,2769,75.4
St Ann Police Dept,STL Metro,2019,3435,93.5
St Ann Police Dept,STL Metro,2020,962,26.2
St Ann Police Dept,STL Metro,2021,1072,29.2
St Ann Police Dept,STL Metro,2022,1735,47.2
St Ann Police Dept,STL Metro,2023,2993,81.5
St Ann Police Dept,STL Metro,2024,2899,78.9
St Charles County Sheriff's Dept,STL Metro,2014,1391,100.0
St Charles County Sheriff's Dept,STL Metro,2015,3,0.2
St Charles County Sheriff's Dept,STL Metro,2016,11,0.8
St Charles County Sheriff's Dept,STL Metro,2017,7,0.5
